flight_id,origin,destination,seats_total,seats_sold,avg_price,revenue,passenger_id,gender,age,country,frequent_flyer,tier,booking_id,passenger_id,flight_id,price,class,status,cancel_id,booking_id,reason,refund,passenger_id,points,flights_count,booking_date,Departure_Time,cancellation_date,season
,,,,,,,7028,F,59,Israel,0,,7028,3451,1165,518,Economy,Completed,,,,,7028,33607,29,08/06/2024,15:57:00,,Summer
,,,,,,,7029,M,46,UK,0,,7029,7782,1021,1481,Business,Completed,,,,,7029,76959,21,15/06/2025,14:42:00,,Summer
,,,,,,,7030,F,44,USA,0,,7030,56,342,431,Economy,No-show,,,,,7030,80956,11,06/08/2024,12:59:00,,Summer
,,,,,,,7031,F,70,USA,0,,7031,4192,3517,899,Economy,Completed,,,,,7031,77115,33,13/04/2025,14:30:00,,Spring
,,,,,,,7032,M,25,USA,1,Silver,7032,3614,3603,1161,Business,Completed,,,,,7032,62364,13,14/04/2025,08:35:00,,Spring
,,,,,,,7033,F,63,France,0,,7033,5912,2040,813,Economy,Completed,,,,,7033,27299,9,07/12/2024,15:37:00,,Winter
,,,,,,,7034,F,34,Israel,0,,7034,6541,1296,1008,Economy,Completed,,,,,7034,38712,3,30/08/2025,23:40:00,,Summer
,,,,,,,7035,F,41,UK,1,Gold,7035,466,2033,616,Economy,Completed,,,,,7035,75865,15,29/07/2024,14:25:00,,Summer
,,,,,,,7036,F,73,USA,0,,7036,1013,3858,1373,Business,Completed,,,,,7036,41782,12,08/12/2024,01:45:00,,Winter
,,,,,,,7037,F,23,USA,1,,7037,1286,2718,1327,Business,Completed,,,,,7037,92071,35,20/02/2025,18:28:00,,Winter
,,,,,,,7038,M,51,UK,1,Gold,7038,4623,3862,376,Economy,Completed,,,,,7038,13860,27,13/06/2025,03:33:00,,Summer
,,,,,,,7039,F,35,USA,0,,7039,6779,1696,710,Business,Completed,,,,,7039,76634,10,06/08/2025,19:04:00,,Summer
,,,,,,,7040,M,61,USA,1,,7040,5091,874,638,Economy,Completed,,,,,7040,74505,29,22/10/2024,19:15:00,,Autumn
,,,,,,,7041,M,59,UK,0,,7041,5985,1824,1226,Economy,Completed,,,,,7041,403,22,05/06/2025,14:09:00,,Summer
,,,,,,,7042,F,40,UK,0,,7042,5075,2991,1484,Business,Completed,,,,,7042,7753,3,07/06/2024,03:16:00,,Summer
,,,,,,,7043,M,44,USA,1,,7043,6565,2524,852,Business,Completed,,,,,7043,7007,33,01/12/2025,00:18:00,,Winter
,,,,,,,7044,F,19,France,0,,7044,765,322,841,Business,Completed,,,,,7044,65799,31,14/10/2024,10:41:00,,Autumn
,,,,,,,7045,M,39,USA,1,,7045,5667,917,877,Business,Cancelled,,,,,7045,81469,21,13/07/2025,17:15:00,,Summer
,,,,,,,7046,M,75,France,0,,7046,7640,1273,213,Economy,Completed,,,,,7046,59577,27,28/01/2024,18:24:00,,Winter
,,,,,,,7047,F,52,UK,0,,7047,6111,215,1011,Economy,Completed,,,,,7047,45141,5,02/07/2024,05:29:00,,Summer
,,,,,,,7048,M,28,USA,0,,7048,5746,3725,1394,Economy,Completed,,,,,7048,64789,2,26/12/2024,14:25:00,,Winter
,,,,,,,7049,F,67,France,0,,7049,2416,1232,1151,Economy,Completed,,,,,7049,42204,5,11/10/2025,12:53:00,,Autumn
,,,,,,,7050,F,22,France,0,,7050,6460,2110,326,Economy,Completed,,,,,7050,24369,26,06/02/2025,06:31:00,,Winter
,,,,,,,7051,M,75,UK,1,Silver,7051,7924,3597,1028,Business,Cancelled,,,,,7051,47388,21,29/11/2025,10:36:00,,Autumn
,,,,,,,7052,M,51,France,0,,7052,1463,1457,1082,Business,Completed,,,,,7052,42286,29,24/12/2024,05:06:00,,Winter
,,,,,,,7053,M,37,UK,0,,7053,747,1467,333,Business,Cancelled,,,,,7053,20802,8,27/12/2024,21:30:00,,Winter
,,,,,,,7054,M,45,France,0,,7054,6742,3537,714,Business,Completed,,,,,7054,42643,21,11/05/2024,14:54:00,,Spring
,,,,,,,7055,M,70,France,0,,7055,2688,3734,932,Business,Cancelled,,,,,7055,35388,30,15/08/2025,10:51:00,,Summer
,,,,,,,7056,M,61,France,0,,7056,2532,2285,1089,Economy,Completed,,,,,7056,49052,35,21/07/2024,14:00:00,,Summer
,,,,,,,7057,F,56,France,0,,7057,2567,173,1273,Business,Completed,,,,,7057,45635,29,25/10/2025,17:05:00,,Autumn
,,,,,,,7058,M,59,Israel,1,,7058,24,950,1040,Business,No-show,,,,,7058,96033,14,04/11/2025,08:39:00,,Autumn
,,,,,,,7059,F,18,UK,0,,7059,1324,1589,1478,Business,Completed,,,,,7059,81349,23,06/12/2025,10:35:00,,Winter
,,,,,,,7060,F,51,UK,1,Silver,7060,7553,1042,475,Business,Cancelled,,,,,7060,12555,39,27/01/2025,22:12:00,,Winter
,,,,,,,7061,M,71,UK,0,,7061,4137,3382,215,Economy,Completed,,,,,7061,19999,20,19/06/2025,12:19:00,,Summer
,,,,,,,7062,M,38,France,1,,7062,2676,2938,381,Business,Completed,,,,,7062,21790,16,04/08/2025,07:48:00,,Summer
,,,,,,,7063,M,48,France,1,,7063,1175,1534,507,Business,Completed,,,,,7063,29785,6,26/05/2024,03:31:00,,Spring
,,,,,,,7064,F,68,USA,1,Platinum,7064,5992,2661,749,Economy,Completed,,,,,7064,45688,40,23/04/2025,18:55:00,,Spring
,,,,,,,7065,F,55,USA,1,Gold,7065,5372,3153,1414,Business,Completed,,,,,7065,61133,7,16/02/2024,17:11:00,,Winter
,,,,,,,7066,M,39,France,0,,7066,4482,718,1207,Business,Completed,,,,,7066,1218,32,30/12/2024,13:23:00,,Winter
,,,,,,,7067,F,38,USA,0,,7067,1372,1042,179,Economy,Completed,,,,,7067,26697,22,09/06/2024,07:56:00,,Summer
,,,,,,,7068,M,70,Israel,0,,7068,2030,934,379,Business,Completed,,,,,7068,65473,0,22/06/2024,14:33:00,,Summer
,,,,,,,7069,F,21,UK,1,Gold,7069,4500,1788,1454,Economy,Completed,,,,,7069,40704,20,02/10/2024,07:39:00,,Autumn
,,,,,,,7070,F,18,UK,0,,7070,3107,498,1257,Business,Completed,,,,,7070,14145,16,01/12/2024,04:12:00,,Winter
,,,,,,,7071,F,36,France,1,Gold,7071,6755,938,125,Business,Completed,,,,,7071,78696,9,16/05/2025,12:31:00,,Spring
,,,,,,,7072,M,49,UK,1,Gold,7072,4845,3745,1498,Economy,Completed,,,,,7072,67104,18,05/04/2024,16:20:00,,Spring
,,,,,,,7073,M,66,USA,0,,7073,6771,3923,1211,Economy,Completed,,,,,7073,42104,2,05/01/2025,14:13:00,,Winter
,,,,,,,7074,F,63,USA,0,,7074,1002,3087,737,Business,Cancelled,,,,,7074,21477,2,22/06/2024,03:55:00,,Summer
,,,,,,,7075,F,30,UK,0,,7075,4541,1159,416,Business,Completed,,,,,7075,81039,39,05/04/2025,22:09:00,,Spring
,,,,,,,7076,F,59,USA,0,,7076,4271,506,1467,Business,Completed,,,,,7076,23912,20,02/06/2025,07:57:00,,Summer
,,,,,,,7077,F,47,Israel,0,,7077,7752,484,528,Business,Completed,,,,,7077,65417,8,17/03/2025,11:18:00,,Spring
,,,,,,,7078,M,71,Israel,1,Gold,7078,7513,1487,717,Economy,No-show,,,,,7078,51998,29,17/07/2025,17:23:00,,Summer
,,,,,,,7079,M,24,France,0,,7079,7194,191,1118,Business,Completed,,,,,7079,33469,3,29/08/2024,03:35:00,,Summer
,,,,,,,7080,F,22,Israel,0,,7080,441,1813,1257,Business,Completed,,,,,7080,21188,20,29/07/2025,14:14:00,,Summer
,,,,,,,7081,M,38,USA,0,,7081,3184,2062,382,Economy,Completed,,,,,7081,74808,25,01/12/2024,02:14:00,,Winter
,,,,,,,7082,M,53,France,0,,7082,1397,1146,1181,Economy,Completed,,,,,7082,11099,16,24/12/2024,15:04:00,,Winter
,,,,,,,7083,F,69,USA,0,,7083,4671,2159,206,Business,Cancelled,,,,,7083,12810,32,06/06/2025,19:12:00,,Summer
,,,,,,,7084,M,66,UK,0,,7084,3623,2595,717,Business,No-show,,,,,7084,67661,17,25/01/2024,06:49:00,,Winter
,,,,,,,7085,F,39,France,0,,7085,1453,3203,665,Economy,No-show,,,,,7085,8292,38,09/06/2025,21:57:00,,Summer
,,,,,,,7086,M,52,France,0,,7086,3241,1568,1280,Economy,Completed,,,,,7086,55744,27,09/05/2025,21:09:00,,Spring
,,,,,,,7087,F,42,USA,0,,7087,5096,3583,609,Business,Completed,,,,,7087,96405,39,18/08/2024,01:25:00,,Summer
,,,,,,,7088,M,75,Israel,0,,7088,4639,3488,424,Business,No-show,,,,,7088,95801,5,13/04/2024,09:15:00,,Spring
,,,,,,,7089,F,23,USA,0,,7089,6852,110,593,Economy,Completed,,,,,7089,40397,11,16/04/2024,23:18:00,,Spring
,,,,,,,7090,M,70,France,0,,7090,1002,3296,718,Business,Completed,,,,,7090,7414,18,20/11/2025,06:17:00,,Autumn
,,,,,,,7091,F,70,Israel,0,,7091,499,188,654,Economy,Completed,,,,,7091,87696,18,25/06/2025,23:33:00,,Summer
,,,,,,,7092,F,45,UK,1,,7092,6172,329,852,Economy,Completed,,,,,7092,93306,23,20/05/2024,17:54:00,,Spring
,,,,,,,7093,M,58,UK,0,,7093,1732,891,727,Business,Completed,,,,,7093,41839,13,22/09/2024,04:01:00,,Autumn
,,,,,,,7094,F,39,USA,1,Silver,7094,5217,1816,860,Economy,Cancelled,,,,,7094,19608,12,17/04/2025,21:57:00,,Spring
,,,,,,,7095,M,28,Israel,1,,7095,6171,904,227,Business,Completed,,,,,7095,25607,32,29/08/2025,15:19:00,,Summer
,,,,,,,7096,F,54,France,0,,7096,3333,2908,387,Economy,Completed,,,,,7096,46205,21,28/02/2024,04:25:00,,Winter
,,,,,,,7097,F,63,Israel,0,,7097,1661,2755,1217,Economy,Completed,,,,,7097,48085,24,16/07/2024,19:03:00,,Summer
,,,,,,,7098,M,42,UK,0,,7098,1512,2105,374,Business,Completed,,,,,7098,47981,4,19/10/2025,11:51:00,,Autumn
,,,,,,,7099,F,27,USA,0,,7099,613,1014,896,Business,Completed,,,,,7099,53434,5,13/01/2024,21:11:00,,Winter
,,,,,,,7100,M,24,Israel,0,,7100,2205,1531,594,Business,Completed,,,,,7100,15569,31,30/06/2024,01:09:00,,Summer
,,,,,,,7101,M,61,Israel,0,,7101,1033,2051,1035,Business,Completed,,,,,7101,78279,33,13/12/2025,00:56:00,,Winter
,,,,,,,7102,M,60,France,0,,7102,1168,1826,998,Economy,Cancelled,,,,,7102,75812,40,03/05/2025,23:25:00,,Spring
,,,,,,,7103,M,41,Israel,0,,7103,5194,2644,1247,Business,Completed,,,,,7103,37960,0,27/07/2024,00:38:00,,Summer
,,,,,,,7104,M,41,USA,1,Silver,7104,3755,1476,943,Business,Cancelled,,,,,7104,66597,0,31/03/2024,13:20:00,,Spring
,,,,,,,7105,F,40,UK,0,,7105,953,340,969,Economy,Completed,,,,,7105,16355,13,07/02/2024,17:21:00,,Winter
,,,,,,,7106,F,56,USA,0,,7106,3078,831,281,Economy,Completed,,,,,7106,43691,31,20/07/2024,12:11:00,,Summer
,,,,,,,7107,F,66,USA,1,Silver,7107,6915,2552,481,Business,Completed,,,,,7107,65243,0,13/10/2025,13:44:00,,Autumn
,,,,,,,7108,M,70,France,0,,7108,1514,3008,510,Business,Completed,,,,,7108,74951,7,10/11/2024,12:35:00,,Autumn
,,,,,,,7109,M,23,USA,0,,7109,3268,782,1049,Economy,Completed,,,,,7109,31460,6,09/07/2025,05:51:00,,Summer
,,,,,,,7110,F,25,UK,0,,7110,3379,2654,610,Economy,Completed,,,,,7110,25192,13,14/11/2025,22:01:00,,Autumn
,,,,,,,7111,F,70,France,1,Silver,7111,1596,2213,876,Business,Completed,,,,,7111,64007,10,31/10/2024,04:42:00,,Autumn
,,,,,,,7112,M,66,Israel,0,,7112,6672,1254,1324,Economy,Completed,,,,,7112,26682,35,26/06/2024,01:49:00,,Summer
,,,,,,,7113,F,45,France,0,,7113,4073,3373,561,Economy,Completed,,,,,7113,8842,10,23/01/2025,16:56:00,,Winter
,,,,,,,7114,M,58,Israel,1,,7114,6696,3731,597,Business,Completed,,,,,7114,1055,22,31/10/2025,20:03:00,,Autumn
,,,,,,,7115,F,22,UK,1,Gold,7115,5157,3481,1299,Economy,Completed,,,,,7115,18101,16,15/08/2025,09:03:00,,Summer
,,,,,,,7116,M,42,UK,0,,7116,2083,2775,1398,Business,Completed,,,,,7116,28555,6,29/03/2024,00:24:00,,Spring
,,,,,,,7117,F,42,Israel,1,,7117,7984,328,658,Economy,Completed,,,,,7117,82886,17,26/06/2025,14:02:00,,Summer
,,,,,,,7118,F,27,Israel,1,,7118,4412,1326,969,Business,Completed,,,,,7118,6220,37,04/04/2025,13:10:00,,Spring
,,,,,,,7119,M,31,Israel,0,,7119,4581,3658,202,Economy,Completed,,,,,7119,71708,17,31/10/2025,12:17:00,,Autumn
,,,,,,,7120,M,19,UK,0,,7120,3959,2053,743,Economy,Completed,,,,,7120,86432,24,14/05/2024,00:56:00,,Spring
,,,,,,,7121,M,60,Israel,1,,7121,7803,628,872,Business,Completed,,,,,7121,29844,32,15/02/2025,02:59:00,,Winter
,,,,,,,7122,F,23,UK,0,,7122,4440,206,1153,Business,Cancelled,,,,,7122,78551,21,12/10/2025,03:51:00,,Autumn
,,,,,,,7123,F,58,Israel,0,,7123,3581,2467,380,Economy,Completed,,,,,7123,72935,0,02/11/2024,05:42:00,,Autumn
,,,,,,,7124,F,68,Israel,0,,7124,4119,525,943,Economy,Cancelled,,,,,7124,23101,39,23/12/2024,07:56:00,,Winter
,,,,,,,7125,F,74,USA,0,,7125,5614,2339,1041,Business,Completed,,,,,7125,76453,4,02/04/2024,09:35:00,,Spring
,,,,,,,7126,F,42,UK,0,,7126,2404,3828,1061,Economy,No-show,,,,,7126,31649,1,04/08/2024,07:34:00,,Summer
,,,,,,,7127,F,34,Israel,0,,7127,7252,3106,824,Economy,Completed,,,,,7127,23438,8,24/08/2024,20:55:00,,Summer
,,,,,,,7128,M,45,UK,0,,7128,1503,850,818,Economy,No-show,,,,,7128,25821,13,07/12/2025,04:48:00,,Winter
,,,,,,,7129,M,26,Israel,0,,7129,7057,256,782,Business,Completed,,,,,7129,73825,8,06/08/2024,20:36:00,,Summer
,,,,,,,7130,M,26,France,0,,7130,6920,2127,876,Business,Completed,,,,,7130,60815,2,14/12/2024,04:17:00,,Winter
,,,,,,,7131,F,50,UK,0,,7131,6578,2560,187,Business,Completed,,,,,7131,27726,24,17/06/2025,08:49:00,,Summer
,,,,,,,7132,F,31,Israel,1,,7132,6306,2497,695,Economy,Completed,,,,,7132,20150,10,13/06/2024,11:26:00,,Summer
,,,,,,,7133,F,26,UK,1,Silver,7133,7433,3817,1487,Economy,Cancelled,,,,,7133,34956,17,25/12/2024,15:28:00,,Winter
,,,,,,,7134,M,70,France,0,,7134,2907,3382,503,Economy,Completed,,,,,7134,94478,26,17/07/2025,03:48:00,,Summer
,,,,,,,7135,M,31,UK,0,,7135,2523,3304,622,Business,No-show,,,,,7135,16993,15,03/10/2025,20:49:00,,Autumn
,,,,,,,7136,M,49,Israel,1,,7136,6336,2115,477,Economy,Completed,,,,,7136,66271,6,20/05/2025,09:55:00,,Spring
,,,,,,,7137,F,69,UK,0,,7137,218,3984,349,Economy,Completed,,,,,7137,59371,27,16/06/2025,07:14:00,,Summer
,,,,,,,7138,M,39,UK,1,Silver,7138,7274,1765,375,Economy,Completed,,,,,7138,49323,25,19/05/2024,14:41:00,,Spring
,,,,,,,7139,F,18,UK,1,,7139,5705,427,1010,Economy,No-show,,,,,7139,98774,26,07/12/2025,17:00:00,,Winter
,,,,,,,7140,M,48,France,1,Silver,7140,1,3272,1117,Business,Completed,,,,,7140,23675,8,28/05/2024,06:41:00,,Spring
,,,,,,,7141,F,20,UK,0,,7141,7299,205,1186,Business,Completed,,,,,7141,61258,14,02/08/2025,10:21:00,,Summer
,,,,,,,7142,M,26,USA,0,,7142,5926,3312,325,Economy,Completed,,,,,7142,23612,36,29/07/2024,01:27:00,,Summer
,,,,,,,7143,M,53,USA,0,,7143,6002,2874,448,Economy,Completed,,,,,7143,73672,2,02/12/2025,09:43:00,,Winter
,,,,,,,7144,M,49,UK,1,,7144,1897,3739,828,Economy,No-show,,,,,7144,30117,2,09/07/2025,05:08:00,,Summer
,,,,,,,7145,F,43,Israel,1,,7145,4333,3327,608,Business,Completed,,,,,7145,2347,23,24/07/2025,15:05:00,,Summer
,,,,,,,7146,M,42,UK,0,,7146,267,2929,1028,Economy,Completed,,,,,7146,83083,6,08/07/2024,05:42:00,,Summer
,,,,,,,7147,M,29,USA,0,,7147,4271,2718,782,Business,Completed,,,,,7147,74062,24,06/12/2024,07:15:00,,Winter
,,,,,,,7148,M,68,USA,0,,7148,1432,2074,1399,Economy,Cancelled,,,,,7148,32959,14,08/05/2025,02:56:00,,Spring
,,,,,,,7149,F,38,Israel,0,,7149,7777,2885,1327,Business,Completed,,,,,7149,35177,20,31/07/2025,02:18:00,,Summer
,,,,,,,7150,M,31,Israel,0,,7150,6516,2547,457,Business,Completed,,,,,7150,2401,14,25/04/2024,03:13:00,,Spring
,,,,,,,7151,M,27,Israel,1,Silver,7151,4561,1296,1216,Business,Completed,,,,,7151,13102,5,15/12/2025,20:09:00,,Winter
,,,,,,,7152,F,28,USA,0,,7152,2134,3853,500,Economy,Completed,,,,,7152,45630,38,19/10/2025,20:41:00,,Autumn
,,,,,,,7153,M,27,USA,0,,7153,349,2865,1350,Business,Completed,,,,,7153,86142,16,31/07/2024,19:47:00,,Summer
,,,,,,,7154,M,61,USA,0,,7154,2037,3420,1034,Economy,Completed,,,,,7154,36177,35,24/08/2025,19:44:00,,Summer
,,,,,,,7155,F,36,Israel,0,,7155,3182,52,1146,Economy,No-show,,,,,7155,77006,37,25/01/2025,15:42:00,,Winter
,,,,,,,7156,F,50,France,0,,7156,3417,1756,528,Economy,No-show,,,,,7156,23888,13,14/12/2024,08:44:00,,Winter
,,,,,,,7157,M,60,France,0,,7157,4604,1948,772,Economy,Completed,,,,,7157,6355,26,20/08/2024,17:45:00,,Summer
,,,,,,,7158,F,61,Israel,1,Gold,7158,7347,1648,574,Business,Completed,,,,,7158,28304,34,10/04/2025,15:14:00,,Spring
,,,,,,,7159,F,43,Israel,0,,7159,1247,3738,161,Economy,Completed,,,,,7159,53562,17,13/07/2025,03:29:00,,Summer
,,,,,,,7160,M,53,USA,0,,7160,775,2555,614,Economy,Completed,,,,,7160,82254,19,03/11/2024,12:20:00,,Autumn
,,,,,,,7161,M,53,UK,0,,7161,971,595,674,Business,Completed,,,,,7161,76803,8,24/05/2025,14:21:00,,Spring
,,,,,,,7162,F,42,UK,1,Silver,7162,1154,2164,1225,Business,Completed,,,,,7162,36720,2,29/06/2025,21:38:00,,Summer
,,,,,,,7163,M,60,USA,0,,7163,6979,281,1356,Business,Completed,,,,,7163,23557,9,05/07/2025,15:53:00,,Summer
,,,,,,,7164,M,62,France,1,,7164,3824,311,440,Economy,Completed,,,,,7164,24721,3,10/03/2024,21:42:00,,Spring
,,,,,,,7165,M,55,Israel,0,,7165,7222,3080,1425,Business,Cancelled,,,,,7165,44562,20,27/09/2025,21:14:00,,Autumn
,,,,,,,7166,M,53,France,0,,7166,3264,681,614,Economy,Completed,,,,,7166,16056,37,13/12/2024,22:13:00,,Winter
,,,,,,,7167,F,35,USA,0,,7167,4531,242,671,Business,Completed,,,,,7167,3258,8,27/07/2024,13:52:00,,Summer
,,,,,,,7168,M,37,Israel,0,,7168,3110,2367,867,Economy,Completed,,,,,7168,69607,31,18/07/2024,02:19:00,,Summer
,,,,,,,7169,M,20,USA,0,,7169,6063,2782,1399,Business,Completed,,,,,7169,94426,30,24/12/2024,13:11:00,,Winter
,,,,,,,7170,M,75,Israel,0,,7170,4411,2747,966,Economy,Completed,,,,,7170,97683,24,17/10/2025,09:05:00,,Autumn
,,,,,,,7171,F,55,Israel,0,,7171,244,3246,791,Economy,Completed,,,,,7171,98411,4,11/10/2024,16:56:00,,Autumn
,,,,,,,7172,F,27,USA,1,,7172,3222,39,759,Business,Cancelled,,,,,7172,58206,33,22/07/2025,00:56:00,,Summer
,,,,,,,7173,F,61,France,0,,7173,7801,1595,1283,Economy,Cancelled,,,,,7173,94322,34,20/04/2024,01:51:00,,Spring
,,,,,,,7174,F,64,UK,1,Gold,7174,3685,3530,1266,Business,Completed,,,,,7174,64032,29,21/12/2024,00:04:00,,Winter
,,,,,,,7175,M,75,France,1,,7175,80,3334,776,Business,Completed,,,,,7175,49818,12,28/12/2025,23:53:00,,Winter
,,,,,,,7176,M,73,Israel,0,,7176,1579,3626,456,Business,No-show,,,,,7176,44891,28,31/07/2025,23:57:00,,Summer
,,,,,,,7177,F,40,UK,1,Silver,7177,7805,1276,670,Economy,Completed,,,,,7177,11351,16,04/07/2024,20:05:00,,Summer
,,,,,,,7178,F,62,Israel,0,,7178,3197,583,1457,Business,Completed,,,,,7178,6064,8,02/01/2025,17:16:00,,Winter
,,,,,,,7179,F,43,USA,1,,7179,7092,3685,471,Business,Completed,,,,,7179,30426,1,15/07/2024,22:42:00,,Summer
,,,,,,,7180,M,20,Israel,1,Gold,7180,6304,338,1339,Economy,Completed,,,,,7180,49225,35,01/11/2024,21:22:00,,Autumn
,,,,,,,7181,F,71,USA,1,Gold,7181,667,3375,525,Economy,Cancelled,,,,,7181,42131,20,05/08/2025,01:29:00,,Summer
,,,,,,,7182,M,72,UK,1,,7182,7899,276,1495,Business,Completed,,,,,7182,71988,0,01/08/2025,10:15:00,,Summer
,,,,,,,7183,M,21,UK,0,,7183,6983,3212,1009,Economy,Completed,,,,,7183,48189,6,12/07/2024,14:50:00,,Summer
,,,,,,,7184,F,33,USA,0,,7184,2445,2128,316,Business,Completed,,,,,7184,88039,6,19/11/2025,11:37:00,,Autumn
,,,,,,,7185,M,35,Israel,0,,7185,7467,2658,929,Business,Completed,,,,,7185,71982,31,18/04/2025,21:13:00,,Spring
,,,,,,,7186,M,30,Israel,1,,7186,1533,1892,1114,Business,No-show,,,,,7186,2135,31,12/10/2024,21:18:00,,Autumn
,,,,,,,7187,M,50,Israel,0,,7187,5954,2033,1293,Business,Completed,,,,,7187,19999,37,03/01/2025,14:57:00,,Winter
,,,,,,,7188,F,23,Israel,0,,7188,2817,3798,226,Business,Completed,,,,,7188,14395,2,26/04/2025,16:10:00,,Spring
,,,,,,,7189,M,25,Israel,1,,7189,1933,879,493,Economy,No-show,,,,,7189,13510,30,22/03/2025,18:51:00,,Spring
,,,,,,,7190,F,23,USA,0,,7190,3075,3077,202,Economy,Completed,,,,,7190,99642,18,25/12/2024,11:07:00,,Winter
,,,,,,,7191,F,51,UK,0,,7191,1531,1595,585,Business,Completed,,,,,7191,72188,11,07/01/2025,09:53:00,,Winter
,,,,,,,7192,F,75,USA,1,,7192,4351,3496,557,Economy,Completed,,,,,7192,5145,24,19/06/2024,09:48:00,,Summer
,,,,,,,7193,F,64,Israel,1,,7193,7759,2810,340,Economy,Completed,,,,,7193,59116,11,19/08/2025,08:04:00,,Summer
,,,,,,,7194,M,29,France,0,,7194,3698,11,505,Economy,Completed,,,,,7194,42277,31,25/02/2025,16:21:00,,Winter
,,,,,,,7195,F,38,Israel,1,,7195,4015,2248,1303,Economy,Completed,,,,,7195,9115,10,26/05/2024,16:11:00,,Spring
,,,,,,,7196,M,36,USA,0,,7196,564,2854,688,Business,Completed,,,,,7196,12203,33,29/07/2025,21:21:00,,Summer
,,,,,,,7197,F,57,UK,0,,7197,4891,1150,1214,Economy,No-show,,,,,7197,63205,18,01/12/2025,10:38:00,,Winter
,,,,,,,7198,M,49,UK,0,,7198,1983,68,556,Economy,Completed,,,,,7198,66483,18,08/12/2025,16:36:00,,Winter
,,,,,,,7199,M,70,Israel,0,,7199,5482,3981,832,Economy,Completed,,,,,7199,75203,35,05/10/2024,04:41:00,,Autumn
,,,,,,,7200,F,51,UK,0,,7200,5959,812,1454,Business,Completed,,,,,7200,3108,31,01/06/2024,16:25:00,,Summer
,,,,,,,7201,M,28,France,0,,7201,317,2815,735,Economy,Cancelled,,,,,7201,48477,24,25/01/2025,18:31:00,,Winter
,,,,,,,7202,M,36,USA,0,,7202,5315,2733,377,Economy,Completed,,,,,7202,87118,15,01/05/2024,20:27:00,,Spring
,,,,,,,7203,M,53,UK,1,Gold,7203,1275,491,1143,Economy,Cancelled,,,,,7203,80821,34,02/12/2025,00:15:00,,Winter
,,,,,,,7204,M,29,France,0,,7204,2751,2756,1032,Business,Completed,,,,,7204,87702,6,22/06/2024,19:34:00,,Summer
,,,,,,,7205,M,24,Israel,0,,7205,4765,1492,989,Business,No-show,,,,,7205,95409,38,23/07/2024,15:35:00,,Summer
,,,,,,,7206,M,22,UK,0,,7206,3172,3404,217,Business,Completed,,,,,7206,77192,0,30/10/2024,04:13:00,,Autumn
,,,,,,,7207,F,43,USA,0,,7207,5138,1667,109,Business,Completed,,,,,7207,64890,7,14/10/2024,20:11:00,,Autumn
,,,,,,,7208,M,29,France,0,,7208,4521,1839,767,Business,Completed,,,,,7208,1771,3,11/08/2025,05:28:00,,Summer
,,,,,,,7209,M,71,France,0,,7209,6574,1229,1182,Business,Cancelled,,,,,7209,29056,33,12/12/2024,09:03:00,,Winter
,,,,,,,7210,M,55,USA,0,,7210,112,2599,760,Business,Completed,,,,,7210,41427,14,16/06/2024,13:02:00,,Summer
,,,,,,,7211,F,35,UK,0,,7211,1886,2436,1363,Economy,Completed,,,,,7211,99760,23,30/07/2024,16:36:00,,Summer
,,,,,,,7212,F,38,France,0,,7212,5343,2789,1455,Economy,Completed,,,,,7212,17872,6,12/01/2025,23:40:00,,Winter
,,,,,,,7213,F,74,USA,1,,7213,476,2026,127,Business,Cancelled,,,,,7213,52807,36,06/06/2024,22:33:00,,Summer
,,,,,,,7214,M,63,UK,0,,7214,1917,1561,642,Business,Cancelled,,,,,7214,6220,17,30/04/2025,14:04:00,,Spring
,,,,,,,7215,F,74,UK,1,Silver,7215,1583,644,1372,Business,Completed,,,,,7215,7097,38,29/03/2025,19:52:00,,Spring
,,,,,,,7216,M,18,UK,0,,7216,193,2088,1167,Business,Completed,,,,,7216,13500,40,06/07/2025,06:05:00,,Summer
,,,,,,,7217,M,21,France,0,,7217,5571,333,376,Economy,Completed,,,,,7217,25935,8,04/12/2025,20:01:00,,Winter
,,,,,,,7218,M,27,France,0,,7218,7123,2757,575,Business,Cancelled,,,,,7218,95454,28,05/11/2025,10:54:00,,Autumn
,,,,,,,7219,F,18,Israel,0,,7219,2280,3323,529,Business,Cancelled,,,,,7219,31502,35,07/12/2025,23:05:00,,Winter
,,,,,,,7220,M,38,France,1,,7220,4923,3386,1328,Economy,Completed,,,,,7220,67239,13,20/07/2024,12:39:00,,Summer
,,,,,,,7221,F,65,Israel,0,,7221,279,1280,1285,Business,Completed,,,,,7221,79474,10,26/05/2024,10:38:00,,Spring
,,,,,,,7222,F,56,USA,1,Gold,7222,1940,2771,622,Business,No-show,,,,,7222,37462,31,14/08/2024,17:43:00,,Summer
,,,,,,,7223,M,43,USA,0,,7223,878,3249,637,Business,Cancelled,,,,,7223,85416,15,22/10/2025,15:23:00,,Autumn
,,,,,,,7224,M,41,France,1,,7224,7724,3732,1090,Economy,Completed,,,,,7224,4732,20,19/12/2025,06:55:00,,Winter
,,,,,,,7225,M,55,France,0,,7225,4089,392,1067,Economy,Completed,,,,,7225,56669,29,26/09/2025,22:58:00,,Autumn
,,,,,,,7226,F,72,USA,0,,7226,5466,2348,798,Business,Completed,,,,,7226,52999,38,29/04/2024,04:14:00,,Spring
